,iter_id,drnet_PEHE_out,drnet_ATE_metric_out,drnet_PEHE_in,drnet_ATE_metric_in
68,68,0.3304701594936969,0.018859649122807017,0.3170934335712978,0.01567982456140351
69,69,0.30850516786026655,0.025,0.3220684246793507,0.01381578947368421
70,70,0.33113308926626095,0.02017543859649123,0.31657431709728767,0.015131578947368421
71,71,0.33113308926626095,0.018421052631578946,0.32325781357159444,0.020285087719298246
72,72,0.3056485770154655,0.017982456140350874,0.3242738175862026,0.014802631578947368
73,73,0.33898713943415965,0.016666666666666666,0.3157072261313937,0.01524122807017544
74,74,0.32308816894507403,0.02280701754385965,0.3319598897774438,0.022697368421052633
75,75,0.3134415639877515,0.01929824561403509,0.32223860615737154,0.014802631578947368
76,76,0.33833959893947724,0.03289473684210527,0.3415650255319866,0.031140350877192982
77,77,0.31622776601683794,0.021052631578947368,0.3224086978061427,0.01381578947368421
